,w,0.3133949888934896,0.3256923833503443,0.19747642480023872,0.0959021021866343,0.041324319951930664,0.016525893203903103,0.006280170829288883,0.0022997689638157184,0.0008187974544641537,0.00028515036589074784,,,
,R_range,0,10.0,,,,,,,,,,,
sim_id,R_draw,week_1,week_2,week_3,week_4,week_5,week_6,week_7,week_8,week_9,week_10,cumulative_cases,status,PMO
1,7.739560485559633,1,3,12,45,154,527,1741,5736,19167,64035,91421,major,1
2,1.2992150533547164,1,0,0,0,0,0,0,0,0,0,1,minor,0
3,6.698139946825103,1,3,7,27,82,241,692,2129,6373,19172,28727,major,1
4,5.592071607454136,1,1,4,10,18,54,141,383,989,2640,4241,major,1
5,0.87649919316101,1,0,2,0,3,0,0,0,0,0,6,minor,0
6,9.026023965438416,1,2,10,33,110,406,1549,5824,22237,83435,113607,major,1
7,4.866583308381603,1,3,4,7,14,34,90,188,452,1098,1891,major,1
8,8.297897431324131,1,3,11,50,135,524,1882,6532,23129,80909,113176,major,1
9,2.624605159228647,1,1,0,1,0,2,4,1,4,6,20,ongoing,0
10,9.275625510065076,1,3,20,84,314,1155,4464,17160,66047,253620,342868,major,1
11,1.0914399676573494,1,1,0,0,0,0,0,0,0,0,2,minor,0
12,6.060158207000109,1,3,8,13,41,134,344,933,2530,6964,10971,major,1
13,6.807145267995064,1,2,4,11,34,100,280,828,2625,7973,11858,major,1
14,6.424832759955477,1,1,6,10,33,92,263,787,2273,6632,10098,major,1
15,6.52587340560102,1,3,8,33,91,256,722,2111,6265,18427,27917,major,1
16,7.992447165120666,1,3,6,27,97,316,1119,3777,12827,44416,62589,major,1
17,3.8331982277740986,1,3,7,8,24,44,86,178,398,824,1573,major,1
18,8.368965796609382,1,2,5,24,95,275,954,3486,12414,44071,61327,major,1
19,8.379802186553832,1,0,1,6,16,44,178,579,2135,7541,10501,major,1
20,9.460244535580951,1,5,18,70,252,983,3860,14984,58201,226680,305054,major,1
21,4.184000441568604,1,1,5,15,17,44,90,216,427,908,1724,major,1
22,9.584291809009724,1,5,20,69,261,1047,4101,15934,62867,246825,331130,major,1
23,9.07103622156215,1,0,2,9,30,111,421,1635,6246,23631,32086,major,1
24,4.988169585314852,1,1,3,4,10,29,67,184,457,1119,1875,major,1
25,5.531038024112752,1,4,9,29,73,216,480,1235,3317,8712,14076,major,1
26,7.3943146847650985,1,1,3,11,44,124,403,1284,4143,13547,19561,major,1
27,0.848115912357631,1,0,0,0,0,0,0,0,0,0,1,minor,0
28,8.074316059762817,1,3,12,38,133,450,1522,5271,18114,62552,88096,major,1
29,8.969967987729952,1,3,14,53,185,672,2504,9470,35276,132290,180468,major,1
30,7.875898362293392,1,2,6,10,31,114,338,1173,4004,13447,19126,major,1
31,4.166096330691479,1,0,0,0,0,0,0,0,0,0,1,minor,0
32,8.627645637408781,1,0,3,10,36,117,411,1392,5176,18745,25891,major,1
33,8.494353330897791,1,0,4,12,51,189,645,2311,8361,30031,41605,major,1
34,8.900194571176955,1,2,5,28,100,328,1237,4678,17343,64765,88487,major,1
35,6.107701332354183,1,3,8,21,52,142,420,1152,3290,9279,14368,major,1
36,1.046150968047752,1,2,0,0,0,0,0,0,0,0,3,minor,0
37,7.436003651076519,1,0,5,14,44,167,498,1629,5203,16875,24436,major,1
38,2.4359674535860742,1,0,2,1,2,1,3,8,8,15,41,ongoing,0
39,2.9603286291002573,1,0,1,1,2,1,4,7,18,31,66,ongoing,0
40,4.906079155118719,1,2,3,5,13,31,76,192,444,1066,1833,major,1
41,6.227087449882082,1,2,3,5,13,43,138,390,1119,3170,4884,major,1
42,3.4271364275495584,1,0,2,6,13,15,38,60,136,254,525,major,1
43,2.7515252560171333,1,0,0,0,0,0,0,0,0,0,1,minor,0
44,6.7473654734927795,1,2,9,23,74,250,714,2174,6515,19921,29683,major,1
45,8.43322885761979,1,6,20,65,233,862,2984,10653,38220,136343,189387,major,1
46,3.9006259015652924,1,1,1,4,8,16,24,57,111,251,474,major,1
47,4.166659980398801,1,1,3,4,4,13,33,75,169,350,653,major,1
48,2.574519593239634,1,1,2,1,2,3,8,7,12,21,58,ongoing,0
49,8.285469248387859,1,1,3,11,46,151,538,1898,6511,22909,32069,major,1
50,6.462907632285591,1,2,5,18,39,122,332,975,2745,8060,12299,major,1
51,2.053902976724067,1,2,0,0,0,0,0,0,0,0,3,minor,0
52,6.19569256310312,1,0,5,10,42,118,329,925,2645,7442,11517,major,1
53,1.032834791070496,1,1,0,0,0,0,0,0,0,0,2,minor,0
54,4.315190036873546,1,3,7,13,24,56,126,264,639,1389,2522,major,1
55,9.455198910219064,1,3,13,49,185,717,2762,10876,42282,164265,221153,major,1
56,8.781474246555375,1,1,8,31,104,416,1505,5583,20561,75649,103859,major,1
57,4.617271971845094,1,1,1,3,8,28,61,157,385,822,1467,major,1
58,8.347076643269359,1,3,9,30,92,351,1300,4597,16239,57426,80048,major,1
59,3.863414572231818,1,1,1,4,8,11,22,60,116,253,477,major,1
60,8.641368291927249,1,2,10,29,100,371,1346,4884,17488,63539,87770,major,1
61,0.5083346194847715,1,1,1,0,1,1,0,1,0,0,6,minor,0
62,6.718541886140673,1,4,13,32,89,284,888,2561,7678,23066,34616,major,1
63,8.82825566034078,1,3,11,36,122,476,1739,6488,23876,87963,120715,major,1
64,1.763555764178013,1,0,0,0,0,0,0,0,0,0,1,minor,0
65,2.4092711641431217,1,1,1,1,1,9,4,10,16,17,61,ongoing,0
66,7.930049789596304,1,5,12,58,186,608,2080,7124,24027,81699,115800,major,1
67,1.4005540468949063,1,1,0,0,0,0,0,0,0,0,2,minor,0
68,9.645188861392016,1,3,15,54,204,742,3005,11683,46542,183460,245709,major,1
69,4.1004878691499425,1,2,6,14,27,51,109,261,519,1104,2094,major,1
70,9.437983681037112,1,3,3,22,73,314,1210,4612,18290,70803,95331,major,1
71,5.27457630072559,1,3,7,14,42,92,269,644,1644,4060,6776,major,1
72,8.755390445272361,1,5,20,73,285,1001,3715,13361,49535,181271,249267,major,1
73,0.5088073454501463,1,0,0,0,0,0,0,0,0,0,1,minor,0
74,8.666088321536725,1,4,11,47,176,631,2321,8560,30967,113348,156066,major,1
75,3.321630477034516,1,0,0,0,0,0,0,0,0,0,1,minor,0
76,0.9000139104508986,1,0,0,0,0,0,0,0,0,0,1,minor,0
77,9.898230692048735,1,1,11,45,162,700,2822,11188,45225,182850,243005,major,1
78,2.9501920871239538,1,1,3,4,6,15,27,44,94,151,346,major,1
79,7.375151372977258,1,0,4,19,46,138,456,1494,4802,15721,22681,major,1
80,6.266392176974815,1,2,9,19,59,155,478,1336,3891,11015,16965,major,1
81,5.607773745620122,1,2,4,16,33,94,237,646,1614,4354,7001,major,1
82,8.487921131360887,1,2,4,18,55,214,820,2850,10217,36170,50351,major,1
83,7.114093477097423,1,0,5,7,29,65,223,667,2200,6971,10168,major,1
84,9.249624727069454,1,1,10,27,92,390,1467,5595,21316,82308,111207,major,1
85,2.152437481791498,1,1,1,2,3,3,9,14,12,25,71,ongoing,0
86,2.8659376491381328,1,0,1,1,0,2,1,3,3,6,18,ongoing,0
87,6.013727628113479,1,3,6,18,46,116,374,999,2773,7708,12044,major,1
88,2.5883563723739966,1,1,1,4,2,5,9,14,18,25,80,ongoing,0
89,9.369072881309537,1,5,18,61,233,865,3342,12871,49749,192205,259350,major,1
90,0.8973127774125123,1,0,0,0,0,0,0,0,0,0,1,minor,0
91,7.566494274166153,1,4,11,43,157,463,1596,5283,17193,55968,80719,major,1
92,2.65213456112566,1,0,1,1,1,2,2,8,9,17,42,ongoing,0
93,0.6752731441805337,1,0,0,0,0,0,0,0,0,0,1,minor,0
94,6.629244515369209,1,0,3,10,39,102,307,962,2855,8444,12723,major,1
95,0.9402120216883036,1,1,1,0,0,0,0,0,0,0,3,minor,0
96,5.371726483268185,1,1,3,12,26,55,136,360,958,2438,3990,major,1
97,8.424550014526673,1,1,6,23,87,315,1095,3766,13642,48452,67388,major,1
98,3.2464366711033366,1,1,3,3,5,10,14,31,57,115,240,major,1
99,4.283926458414657,1,2,2,4,5,12,26,58,140,296,546,major,1
100,6.6521396560412125,1,2,6,19,60,165,462,1443,4205,12641,19004,major,1
101,7.922708371704024,1,4,10,48,153,489,1696,5895,19777,66998,95071,major,1
102,7.257009707225356,1,0,6,16,50,148,481,1439,4678,14905,21724,major,1
